id,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,revol_bal,revol_util,total_acc,total_pymnt,total_pymnt_inv,total_rec_prncp,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d
512022,0,01-10-2006,2,null,null,4,4106,46.70%,8,18612,18612,15000,01-05-2013,535,01-05-2013
512024,0,01-10-1989,0,41,null,8,7081,44.10%,17,2345,2345,2000,01-05-2013,72,01-08-2013
512027,0,01-09-2002,2,null,null,11,1778,11.30%,21,6720,6720,6000,01-05-2013,215,01-02-2014
512033,0,01-03-2000,3,76,null,12,9479,22.80%,30,17523,16881,15000,01-06-2013,513,01-06-2013
512041,0,01-09-1998,1,76,null,17,17268,63.30%,58,7110,7110,6000,01-05-2013,212,01-08-2013
512045,0,01-05-2003,0,null,null,3,21440,91.60%,6,9116,9116,8000,01-06-2011,5799,01-06-2011
512077,2,01-10-1995,1,4,null,6,680,11.30%,28,4081,4081,3500,01-05-2013,143,01-10-2014
512106,1,01-12-1991,2,13,null,7,8124,40.60%,35,22628,22510,19199.99,01-05-2013,673,01-05-2016
512139,0,01-02-1997,1,43,116,13,10941,93.80%,18,2470,2470,1576.26,01-12-2010,354,01-05-2016
512147,0,01-09-2001,2,null,null,14,16540,79.50%,32,16576,16576,14000,01-04-2013,1389,01-05-2015
512167,0,01-05-2002,1,null,null,16,16345,94.50%,32,15285,15285,12000,01-05-2013,462,01-05-2013
512169,0,01-07-2006,0,null,null,9,11613,57.50%,15,16530,16530,15000,01-02-2011,12386,01-02-2014
512170,0,01-09-1999,3,null,null,14,125,0.40%,30,3607,2966,1797.94,01-03-2011,334,01-07-2011
512178,1,01-05-2003,2,17,null,12,5457,45.90%,24,12606,12543,10000,01-05-2013,370,01-01-2016
512183,0,01-10-2003,0,null,null,5,4648,42.30%,16,6192,6192,5000,01-02-2013,685,01-03-2016
512184,2,01-10-1985,1,7,null,14,61764,54.80%,23,25242,15554,19198.47,01-10-2012,871,01-10-2012
512191,0,01-02-2006,3,null,null,6,2051,37.30%,6,12555,12473,11500,01-02-2011,9447,01-06-2013
512220,0,01-10-1995,1,39,null,15,13528,89%,29,15372,15372,8659.26,01-04-2012,705,01-06-2012
512236,0,01-01-1996,0,null,null,9,20795,85.70%,14,17078,17078,11949.79,01-12-2012,252,01-04-2013
512258,0,01-04-1997,1,35,null,11,6121,49%,29,4705,4705,4000,01-03-2013,268,01-06-2013
512297,0,01-10-1997,3,null,null,13,1381,5.60%,19,444,444,339.62,01-05-2011,37,01-05-2016
512301,0,01-06-1997,0,78,null,19,8,0%,44,11200,11200,10000,01-05-2013,353,01-05-2013
512307,0,01-11-1993,0,33,null,9,11457,55.30%,18,17099,17099,14000,01-05-2013,521,01-01-2014
512319,0,01-03-2002,2,null,null,10,4208,50.70%,17,5925,5866,5000,01-05-2013,179,01-05-2016
512321,0,01-10-1996,1,null,null,15,24997,72.90%,57,26895,26434,23999.99,01-05-2011,17900,01-05-2016
512335,0,01-10-1993,1,null,null,15,46125,75.20%,35,7024,7024,6000,01-02-2013,792,01-05-2016
512376,0,01-10-2001,2,31,null,6,3474,76.10%,17,3727,3727,3500,01-02-2011,7,01-02-2014
512384,0,01-08-1996,0,null,null,15,42703,60.30%,21,25928,25270,22000,01-05-2013,793,01-11-2013
512397,0,01-08-1988,0,46,118,6,4669,46.80%,19,7408,7329,7000,01-03-2011,5442,01-04-2016
512406,0,01-08-1989,0,31,null,9,49625,6%,19,12192,12111,11200,01-04-2011,8539,01-04-2016
512414,0,01-02-1996,1,24,null,8,597,74.60%,30,9668,9668,8000,01-05-2013,303,01-05-2016
512424,0,01-09-1998,0,null,null,3,38484,81.70%,21,9144,9144,7500,01-02-2013,1031,01-02-2013
512458,0,01-04-2000,2,43,null,10,9960,76.10%,38,10647,10470,9000,01-02-2013,1188,01-01-2016
512484,0,01-12-1996,0,71,null,18,14069,79.90%,19,15231,15115,10450,01-07-2015,291,01-07-2015
512497,0,01-05-1999,1,null,null,7,55999,7.10%,17,9379,9203,8000,01-05-2013,283,01-05-2013
512508,0,01-10-1993,1,null,null,11,33239,62.40%,23,23444,23122,19999.99,01-05-2013,669,01-05-2013
512512,0,01-11-1996,0,null,null,16,9255,24.30%,29,10699,10615,9500,01-05-2013,317,01-05-2016
512545,0,01-09-2005,0,null,null,3,9324,56.90%,3,1222,1222,1000,01-05-2013,73,01-05-2016
512562,0,01-08-1992,1,null,null,6,4342,31.90%,24,2726,2726,2500,01-05-2012,783,01-10-2012
512580,0,01-06-1991,0,null,null,8,23295,85.60%,41,26617,26435,22000,01-05-2012,9201,01-05-2016
512595,0,01-02-1998,2,null,null,18,29219,49.90%,31,8841,8841,7200,01-05-2013,258,01-05-2013
512619,0,01-07-1998,5,null,null,6,17898,42.30%,25,23680,23621,20000,01-03-2013,1981,01-04-2013
512640,0,01-12-1985,2,null,null,8,16740,51.50%,12,14510,14425,11414.01,01-11-2012,217,01-12-2012
512647,1,01-10-1992,0,23,null,9,80915,47.60%,32,4715,4715,4000,01-05-2013,142,01-05-2013
512652,0,01-12-1996,2,null,null,5,1461,91.30%,13,10260,10137,8400,01-05-2013,324,01-04-2015
512656,0,01-07-1997,1,null,null,9,18855,79.20%,20,20465,20438,19000,01-03-2011,15469,01-12-2011
512659,1,01-04-2002,2,5,null,9,10244,87.70%,21,13710,13710,11200,01-01-2013,1887,01-05-2016
512665,0,01-09-1995,2,null,null,8,4401,89.90%,15,2484,2484,2000,01-06-2013,75,01-05-2016
512667,0,01-11-2002,1,null,null,9,7738,53.40%,21,14453,13937,14000,01-10-2010,13508,01-10-2010
512671,0,01-11-1986,2,25,null,6,2296,38.30%,29,25026,25026,18375,01-05-2015,851,01-04-2015
512697,0,01-11-1997,0,null,null,13,15601,28.90%,48,28253,27550,25000,01-01-2012,12934,01-05-2016
512699,0,01-10-2005,0,null,null,3,687,68.70%,5,6075,6075,5000,01-05-2013,185,01-05-2013
512716,0,01-06-1997,0,null,null,10,55051,94.40%,37,24176,22231,19999.99,01-04-2012,9117,01-05-2016
512720,0,01-05-2004,1,null,null,10,2748,49.10%,23,14067,14021,10200,01-03-2013,5940,01-03-2013
512739,0,01-04-1995,1,null,null,8,27163,77.40%,35,5665,5608,5000,01-03-2012,2295,01-05-2016
512740,1,01-10-1993,1,6,null,15,17297,83.20%,27,6297,6297,4728.16,01-07-2012,238,01-12-2012
512756,0,01-11-1998,0,null,null,10,13156,76.90%,18,24146,24026,20000,01-11-2012,4616,01-07-2015
512824,3,01-09-1980,1,18,null,15,1018,10.30%,47,16497,16409,14000,01-02-2012,7021,01-03-2012
512836,0,01-10-2002,3,26,null,6,6278,35.70%,13,6894,6837,6000,01-05-2013,146,01-04-2013
512846,0,01-01-1996,0,59,null,9,2963,44.20%,44,9386,9386,8100,01-10-2011,4972,01-09-2014
512859,3,01-02-1995,0,15,null,10,1694,13.90%,29,7251,7251,6000,01-05-2013,229,01-05-2013
512915,0,01-04-1973,1,38,null,11,7482,20.60%,24,29594,29532,24000,01-03-2013,2481,01-04-2016
512950,0,01-12-1995,3,32,null,12,3940,41.50%,38,25572,16622,23000,01-03-2011,18409,01-05-2016
512969,0,01-02-2006,1,null,null,5,1197,7.40%,6,5197,5197,4300,01-05-2013,171,01-05-2013
512970,0,01-11-2000,0,null,null,6,66459,66.40%,25,28016,25845,25000,01-09-2011,49,01-05-2016
512973,0,01-12-1998,0,null,null,2,0,0%,17,6986,6928,6000,01-04-2013,137,01-04-2013
513035,0,01-10-2002,0,null,null,5,1630,90.60%,6,2148,2148,1800,01-05-2013,66,01-05-2016
513036,0,01-01-1995,3,null,null,11,6033,24.30%,46,15087,10687,13800,01-05-2011,12339,01-07-2012
513069,0,01-11-2003,0,null,null,6,10814,65.50%,8,5936,5936,5000,01-05-2013,252,01-01-2014
513100,0,01-02-2007,1,null,null,4,8427,54.40%,11,5990,5977,3668.79,01-05-2011,456,01-10-2011
513120,0,01-04-1998,1,null,null,8,41421,92.70%,22,2014,1984,1452.74,01-05-2011,168,01-05-2016
513134,2,01-07-2000,3,5,null,4,502,7.70%,20,3950,3950,3200,01-05-2013,118,01-05-2013
513145,0,01-10-1995,0,null,null,6,18905,92.70%,12,4364,4364,3163.92,01-06-2011,336,01-05-2016
513146,0,01-10-2006,1,null,null,3,2965,46%,4,12973,12910,10400,01-05-2013,382,01-05-2016
513162,0,01-01-2000,1,null,null,2,5717,73.30%,5,14854,13216,9999.99,01-06-2015,274,01-12-2015
513168,1,01-11-1999,1,13,null,2,2466,70.50%,14,2125,2125,1234.01,01-02-2011,213,01-07-2011
513180,1,01-12-1999,1,18,null,14,5020,7.50%,27,9509,9509,9000,01-09-2011,2073,01-04-2016
513189,0,01-04-1999,3,null,118,4,1274,39.80%,23,20825,20825,16800,01-03-2013,1739,01-04-2013
513209,0,01-07-2000,2,null,null,2,1799,89.90%,10,11052,10970,10000,01-07-2011,20,01-06-2014
513213,0,01-09-2005,3,null,null,4,5070,56.30%,5,16076,16044,12800,01-01-2013,2204,01-04-2014
513225,0,01-06-2000,1,null,null,5,0,0%,23,6379,6379,6100,01-01-2011,5058,01-02-2011
513245,0,01-11-2001,0,35,null,3,0,0%,11,7339,7278,6000,01-08-2012,1971,01-09-2014
513261,0,01-10-2003,2,null,null,6,3074,27.70%,10,20893,18109,18000,01-11-2011,10533,01-05-2016
513262,0,01-03-1991,0,null,29,3,127,6.30%,6,17063,16869,14400,01-05-2013,502,01-05-2016
513263,0,01-12-2006,0,null,null,11,4127,57.30%,11,5659,5659,4054.75,01-05-2012,230,01-11-2012
513273,0,01-08-2003,1,null,null,5,2292,2.80%,12,12614,12585,11200,01-05-2013,367,01-05-2013
513289,1,01-04-2003,1,18,null,16,10143,33.60%,33,8547,8547,7000,01-04-2013,497,01-08-2015
513341,0,01-12-1999,2,null,null,3,4042,76.30%,16,26297,15744,10546.05,01-11-2011,1684,01-05-2016
513343,0,01-11-2003,0,null,null,21,4935,9.40%,37,7628,7628,7000,01-01-2012,3525,01-05-2016
513345,0,01-06-1988,2,null,null,11,13132,68.80%,29,15248,15111,9692.86,01-08-2014,399,01-12-2014
513360,0,01-05-1998,0,null,null,5,4053,76.50%,7,6172,6172,5000,01-06-2013,191,01-08-2015
513366,0,01-04-2003,0,null,null,8,2365,73.90%,11,6043,6043,5000,01-05-2013,196,01-05-2016
513378,1,01-12-1992,1,14,null,10,5392,46.50%,46,17218,15639,3940.41,01-04-2011,512,01-05-2016
513388,0,01-09-2000,2,31,null,8,3381,38.90%,12,8732,8732,7000,01-06-2013,262,01-05-2013
513401,0,01-09-1998,0,null,null,9,3743,35%,12,5456,5456,5000,01-06-2011,3530,01-12-2015
513411,0,01-02-1991,0,null,null,6,1442,6.10%,15,4362,4362,4000,01-04-2013,28,01-03-2013
513421,0,01-05-1994,0,49,null,5,9623,56.90%,18,9509,9509,8000,01-04-2012,3554,01-04-2012
513431,0,01-02-1993,0,null,null,9,18449,27.90%,25,15767,15739,14000,01-05-2013,457,01-05-2013
513447,0,01-06-1998,2,39,null,7,11195,76.20%,33,15992,15992,13000,01-07-2013,459,01-01-2016
513468,0,01-12-1998,0,null,null,14,11270,61.60%,26,2921,2921,2650,01-08-2011,1730,01-01-2015
513481,0,01-08-1994,0,54,null,8,7319,69%,16,16353,16353,14000,01-03-2012,52,01-09-2013
513499,0,01-11-2006,1,null,null,7,3580,46.50%,9,21093,20808,13975,01-06-2015,397,01-05-2015
513523,1,01-05-1999,0,17,null,3,3985,99.60%,8,3564,3564,2800,01-05-2013,116,01-05-2013
513534,0,01-06-1986,1,null,null,18,310,1.90%,44,4653,4653,4200,01-06-2013,146,01-05-2016
513542,0,01-01-2001,1,80,null,2,1434,37.70%,10,5515,5515,5000,01-04-2011,3846,01-05-2011
513563,0,01-12-2004,1,null,null,12,6932,64.20%,15,2320,2139,1277,01-05-2011,211,01-05-2016
513588,0,01-10-2002,0,33,null,4,1732,94%,14,4597,4597,3367.18,01-08-2012,174,01-12-2012
513593,0,01-12-1999,0,null,null,7,3880,55.40%,11,7629,7398,6400,01-06-2015,156,01-05-2015
513631,0,01-04-1998,0,null,111,8,17700,74.70%,10,956,951,454.55,01-10-2010,240,01-05-2016
513640,0,01-08-1999,1,null,null,20,7168,26.40%,36,5767,5767,4667.2,01-04-2013,26,01-05-2016
513646,0,01-10-1996,2,null,null,14,13440,36.60%,36,14414,14354,12000,01-11-2012,2780,01-05-2016
513649,0,01-02-1983,0,null,null,11,45989,43.10%,25,28284,25530,24000,01-05-2013,821,01-05-2013
513687,0,01-07-1999,0,75,null,5,524,29.10%,9,7028,6969,6000,01-08-2012,1903,01-05-2016
513696,1,01-05-1994,1,16,99,18,21111,86.90%,31,22237,21375,20000,01-04-2011,16009,01-03-2016
513698,0,01-07-1997,0,null,null,10,14663,88.90%,18,18418,18019,15000,01-05-2013,534,01-05-2013
513720,0,01-07-1998,1,75,null,3,0,3.40%,10,9716,9716,8000,01-07-2012,20,01-05-2016
513755,1,01-07-1984,1,20,104,14,35536,85%,25,14637,14637,12000,01-11-2012,2786,01-04-2016
513757,0,01-10-1997,0,null,null,11,48466,61.30%,48,28579,25795,24249.99,01-05-2013,834,01-05-2016
513777,0,01-12-1994,1,68,118,13,9427,66.40%,31,14143,13691,12000,01-05-2013,435,01-05-2015
513778,0,01-01-1995,0,null,null,18,22954,42.60%,38,5631,5631,5000,01-05-2013,165,01-05-2016
513786,0,01-12-1998,2,null,null,14,9345,63.50%,32,11701,11672,10000,01-01-2013,261,01-05-2016
513789,0,01-07-1994,0,40,null,7,358,0.90%,14,8643,8197,8000,01-11-2011,927,01-11-2011
513806,0,01-11-1998,1,60,null,8,6575,42.40%,18,7591,7537,7000,01-03-2012,2320,01-06-2014
513829,0,01-03-2000,0,46,null,8,1328,19.80%,25,10494,10465,9000,01-05-2013,351,01-05-2013
513834,0,01-09-2000,0,null,null,8,19493,78.60%,17,26400,26400,19996.31,01-12-2012,871,01-04-2013
513842,0,01-10-1995,1,49,null,14,6314,9.30%,26,8876,8876,8000,01-07-2012,2681,01-06-2014
513881,0,01-09-1998,1,null,null,3,831,9.80%,6,2320,2320,2000,01-05-2013,70,01-05-2016
513889,0,01-02-1998,0,52,110,10,7232,52.80%,25,13276,13157,11200,01-05-2013,398,01-05-2016
513896,0,01-05-1989,1,null,null,12,11202,7.60%,22,5942,5942,5500,01-10-2011,3226,01-11-2011
513912,0,01-09-1999,2,55,null,10,24826,60.30%,47,16995,16938,15000,01-07-2011,10398,01-05-2016
513936,0,01-07-1999,0,null,null,13,42800,75.80%,21,21243,20939,17500,01-03-2013,1781,01-05-2016
513944,0,01-07-1993,0,null,null,9,13245,58.10%,16,11704,11704,9000,01-05-2013,343,01-04-2016
513948,0,01-08-1998,0,null,null,6,21950,90.70%,12,14122,14005,12000,01-02-2013,1597,01-05-2016
513952,0,01-11-1991,2,58,76,13,17126,80.40%,26,4621,4621,3900,01-06-2013,137,01-09-2015
513955,0,01-07-2000,1,null,null,10,52431,95.50%,14,19562,19562,15600,01-05-2013,555,01-11-2015
513963,0,01-01-1999,0,38,null,7,3463,92.90%,21,9979,9917,8000,01-05-2013,294,01-05-2013
513976,0,01-11-1998,0,59,null,8,10102,28.10%,14,9871,9843,9000,01-07-2011,6113,01-05-2016
513979,0,01-03-1992,1,null,87,13,6516,27.40%,30,4268,4268,4000,01-02-2011,3240,01-05-2014
513987,0,01-06-1991,0,null,null,15,7914,60.90%,30,12858,12801,11200,01-08-2012,3504,01-05-2014
514022,0,01-01-2000,1,50,null,6,0,0%,11,1375,1306,1013.32,01-07-2012,52,01-12-2012
514050,0,01-11-1993,0,null,null,4,15306,84.60%,14,5222,5222,4500,01-12-2012,1022,01-12-2012
514051,0,01-03-2007,1,null,null,13,9040,36.70%,16,1539,1539,1500,01-10-2010,312,01-09-2013
514055,0,01-05-2005,1,null,null,6,8735,68.70%,9,13551,13521,11000,01-02-2013,1519,01-02-2013
514058,0,01-04-1979,1,null,null,20,13958,12.90%,34,19145,17987,17000,01-05-2013,546,01-05-2013
514060,2,01-04-2007,0,7,null,5,0,0%,6,1488,1434,826.57,01-11-2010,207,01-05-2011
514065,0,01-03-2001,0,null,null,8,0,0%,26,4281,4281,4000,01-09-2012,18,01-07-2015
514070,0,01-04-2007,0,null,null,6,822,23.80%,10,7912,7346,7000,01-12-2011,4030,01-05-2016
514075,1,01-11-1992,0,15,null,7,4896,56.90%,13,12214,12152,10000,01-05-2013,366,01-05-2016
514097,0,01-07-2005,1,null,null,7,5010,38.70%,11,4835,4835,4000,01-05-2013,155,01-05-2013
514120,0,01-07-1999,0,39,null,7,13757,82.40%,27,18772,18772,18600,01-07-2010,165,01-10-2015
514148,0,01-09-1987,0,72,null,24,5796,20.30%,46,5792,5792,5000,01-10-2012,1285,01-10-2012
514206,0,01-07-2004,0,null,null,5,6315,95.70%,6,27339,27274,21000,01-08-2012,7233,01-09-2012
514207,0,01-05-1998,1,80,null,13,9727,35.50%,23,8690,8690,7800,01-05-2011,5801,01-06-2011
514233,0,01-08-2003,2,72,null,3,997,34.40%,7,3066,2974,1775.48,01-08-2012,85,01-05-2016
514252,0,01-05-1992,0,null,null,8,14674,41.10%,28,20502,19425,20000,01-09-2010,12,01-09-2010
514258,0,01-03-1984,0,null,null,11,34495,84.30%,31,13978,11990,10747.09,01-11-2011,823,01-05-2016
514260,0,01-02-2004,2,36,null,8,5322,65.70%,12,10115,10053,9000,01-10-2011,981,01-05-2016
514265,0,01-02-1988,0,null,null,8,29620,94.60%,20,17617,17617,14400,01-07-2013,62,01-07-2013
514276,0,01-07-1998,2,null,null,6,9886,87.50%,49,1108,1108,1000,01-10-2011,626,01-03-2016
514286,0,01-06-1999,1,27,null,13,14633,89.50%,34,4434,4150,2065.62,01-02-2012,222,01-05-2016
514296,0,01-10-2000,1,25,null,6,4100,91.10%,13,2370,2370,1950,01-05-2013,72,01-05-2016
514306,0,01-04-2000,0,null,null,5,13221,94.40%,5,3020,2995,3000,01-06-2010,3021,01-05-2016
514346,1,01-12-1998,1,16,null,9,8097,89%,20,6044,6044,5000,01-07-2012,1946,01-06-2013
514354,0,01-06-1987,0,null,null,7,2705,6.80%,28,4643,4643,4500,01-12-2010,6,01-03-2013
514399,0,01-04-1996,0,null,null,9,17835,53.10%,41,1514,1497,1073.95,01-08-2010,489,01-05-2016
514405,0,01-10-2006,0,null,null,5,4626,92.50%,5,2494,2494,2000,01-08-2012,671,01-09-2012
514439,0,01-09-2006,1,null,null,14,12989,54.50%,24,12080,12080,9250,01-07-2013,203,01-10-2015
514446,0,01-10-2000,0,null,null,5,6075,58.40%,7,8969,8969,8000,01-11-2011,4588,01-05-2016
514473,0,01-02-1994,1,null,null,14,19225,34%,48,27656,26199,24250,01-03-2012,3114,01-05-2016
514479,0,01-11-2006,0,null,null,2,880,58.70%,6,3467,3467,3000,01-01-2012,608,01-02-2012
514494,0,01-05-2001,0,null,null,13,10895,34.30%,22,17612,17553,15000,01-12-2012,2916,01-12-2012
514508,0,01-06-1994,0,53,null,10,5581,93%,24,32008,32008,25000,01-05-2013,941,01-03-2016
514527,0,01-10-1999,0,null,null,9,2141,53.50%,17,2282,2282,1823.3,01-10-2012,90,01-02-2013
514537,0,01-04-2002,0,null,null,12,9504,57.50%,18,8887,8769,7500,01-05-2013,263,01-10-2015
514562,0,01-02-2006,0,null,null,18,4666,29.70%,26,8573,8573,7000,01-07-2012,2527,01-03-2016
514578,4,01-11-1995,2,15,null,10,935,24.50%,35,7412,7412,6000,01-05-2013,75,01-05-2016
514587,0,01-06-1990,3,null,null,12,16579,42%,26,6235,5936,4525.89,01-09-2011,801,01-01-2012
514600,0,01-02-1993,3,null,null,10,31800,92.20%,40,30372,29726,25000,01-05-2013,867,01-05-2016
514605,0,01-04-2002,3,null,null,3,0,0%,17,5488,4938,4504.39,01-03-2013,166,01-08-2013
514626,0,01-07-2002,3,null,null,8,15392,65.20%,8,18320,17457,15000,01-05-2013,532,01-09-2014
514631,0,01-11-1998,0,null,null,7,17691,83.80%,22,7853,7853,7000,01-06-2011,5025,01-09-2015
514638,0,01-04-2000,0,55,null,10,4559,32.60%,20,7780,7725,7000,01-08-2012,2140,01-09-2012
514640,0,01-03-1988,0,27,null,5,6193,28.40%,13,16618,16615,15000,01-08-2011,25,01-12-2015
514648,0,01-06-2006,1,null,null,4,2823,28.50%,6,20273,20273,16750,01-04-2012,7519,01-08-2013
514673,0,01-01-1997,0,null,null,8,11021,39.80%,21,11201,10896,10000,01-06-2013,341,01-02-2016
514680,0,01-08-1994,1,null,null,15,36642,44.10%,38,4177,4177,2802.12,01-03-2011,418,01-04-2011
514681,0,01-12-2001,1,null,null,7,9379,68.30%,10,9157,9157,7775,01-03-2013,782,01-03-2013
514730,0,01-04-1994,2,75,null,9,3787,49.80%,19,4593,4536,4000,01-07-2012,1497,01-04-2015
514786,0,01-03-2007,3,null,null,13,1670,31%,14,2884,2884,2300,01-05-2013,83,01-05-2013
514803,0,01-09-2003,2,null,null,8,5102,23.80%,22,28607,23484,25000,01-03-2012,12261,01-02-2012
514832,1,01-09-1978,0,5,null,17,14372,55.30%,38,21099,21011,18000,01-06-2013,604,01-01-2016
514850,0,01-11-2003,1,null,null,6,3567,17.70%,11,8424,8368,7500,01-12-2012,1396,01-08-2015
514853,0,01-02-2004,2,null,null,5,13423,99.40%,8,16817,16817,12800,01-05-2013,486,01-12-2015
514858,0,01-11-1992,2,null,null,11,18799,76.40%,12,9719,9659,8000,01-05-2013,287,01-05-2013
514874,0,01-06-2000,0,null,null,7,6551,63.60%,16,5628,5600,5000,01-03-2013,474,01-04-2013
514875,0,01-07-1991,0,null,null,13,20489,80.70%,30,19335,19154,15999.99,01-05-2013,606,01-03-2016
514883,0,01-06-2002,3,null,null,7,0,0%,10,5272,5272,4800,01-08-2012,420,01-09-2012
514895,0,01-04-1994,2,null,null,9,4456,13.90%,27,10116,9725,8425,01-12-2014,1172,01-12-2014
514896,0,01-06-1995,2,64,null,9,5834,72.90%,27,5549,5549,5000,01-07-2011,103,01-12-2015
514897,0,01-12-1992,2,27,null,8,6548,59.50%,32,3703,3703,2649.59,01-05-2011,336,01-05-2016
515018,0,01-01-2006,1,null,null,12,5987,35.60%,18,14812,14750,12000,01-05-2013,452,01-05-2013
515020,0,01-02-1991,0,null,90,16,23611,75.30%,33,11056,10293,7784.07,01-11-2011,201,01-05-2016
515037,0,01-02-1988,0,null,null,5,13524,38.40%,10,16129,15931,10359.04,01-02-2013,201,01-06-2013
515054,0,01-05-1985,0,29,null,6,15702,25.90%,21,13441,13441,12000,01-05-2013,409,01-07-2015
515070,0,01-08-2000,1,null,100,11,6439,93.30%,25,12901,11868,7771.86,01-09-2011,930,01-05-2016
515071,0,01-07-2000,1,null,null,13,10521,45.30%,27,9478,9451,8800,01-03-2011,7166,01-03-2011
515127,0,01-11-1977,0,null,null,7,94905,82.80%,12,17827,16272,15549.99,01-03-2012,8099,01-02-2012
515148,0,01-10-2004,0,null,null,6,16959,69.50%,9,17099,17099,14000,01-05-2013,534,01-05-2014
515213,0,01-04-1997,0,null,null,8,20742,96%,8,19206,19206,15000,01-05-2013,605,01-06-2013
515226,0,01-10-2001,3,41,108,15,9879,48.70%,33,11100,11018,5013.6,01-04-2011,690,01-09-2011
515230,0,01-10-1994,3,73,null,8,24403,55.20%,33,5741,5684,5000,01-10-2012,65,01-05-2016
515231,0,01-07-1991,0,null,null,7,12593,72%,18,1056,1056,1000,01-03-2011,777,01-04-2011
515250,0,01-12-1979,1,null,null,16,15884,50.60%,32,15240,15187,14400,01-03-2011,11191,01-05-2016
515273,0,01-05-2004,3,null,null,8,8592,23.90%,11,9537,9537,8000,01-06-2015,194,01-05-2015
515275,0,01-11-1997,0,null,null,7,15538,50.60%,27,18567,18454,15925,01-05-2013,568,01-05-2013
515283,0,01-12-1998,0,null,null,6,14655,68.80%,18,18617,18617,15725,01-03-2013,1553,01-03-2016
515294,0,01-09-2001,0,38,null,4,3695,48%,26,7686,7686,6600,01-03-2012,2341,01-08-2015
515298,1,01-11-1996,0,22,null,10,12189,50.90%,23,13639,13557,12400,01-01-2013,143,01-02-2013
515329,0,01-01-1989,0,43,null,15,28315,42.10%,34,24481,24358,20000,01-01-2013,3354,01-05-2016
515342,0,01-12-1997,0,null,null,4,2788,62%,8,8295,8265,7000,01-06-2013,247,01-12-2013
515350,0,01-10-1981,1,null,null,11,14259,59.40%,16,15122,15122,12900,01-06-2013,442,01-05-2016
515354,0,01-03-1986,0,null,null,18,53703,88.60%,42,24097,24037,20000,01-05-2012,8951,01-04-2015
515360,0,01-11-1988,0,74,95,18,18846,90.60%,43,18809,18795,15400,01-05-2013,561,01-05-2016
515382,0,01-12-2000,0,null,null,7,6075,29.30%,13,2285,2285,2100,01-07-2012,525,01-01-2015
515387,0,01-10-1996,1,null,null,9,22738,45.90%,22,16285,15407,14725,01-08-2011,9619,01-09-2011
515437,0,01-12-1974,0,null,null,9,24023,72.30%,17,18509,18218,15875,01-05-2013,567,01-05-2013
515439,0,01-04-1996,1,45,null,6,7196,78.20%,14,4912,4912,4000,01-06-2013,145,01-05-2016
515442,0,01-07-1996,0,74,null,8,23176,97%,23,2521,2521,2000,01-06-2013,75,01-05-2016
515463,0,01-06-2000,0,58,null,8,15649,83.20%,15,7484,7484,6000,01-06-2013,224,01-05-2013
515474,0,01-11-2002,0,null,null,10,11176,82.40%,20,14580,14519,12000,01-05-2013,438,01-05-2016
515491,0,01-02-1996,0,null,null,10,15092,68%,25,15924,15808,13725,01-11-2012,3076,01-05-2016
515501,0,01-04-2000,0,null,109,16,9517,72.40%,25,4285,3378,2642.05,01-10-2010,858,01-05-2016
515502,0,01-07-2004,0,null,null,6,15888,93.50%,15,18857,18768,16000,01-05-2013,585,01-05-2013
515506,0,01-02-1999,3,null,null,10,11201,26%,61,19386,17808,17500,01-04-2011,15185,01-10-2014
515525,0,01-02-1990,1,27,null,14,27639,72.40%,31,4610,3990,2540.37,01-12-2010,648,01-05-2011
515540,2,01-03-1995,1,5,null,9,417,9%,30,7833,7805,7000,01-10-2012,1928,01-10-2012
515551,0,01-12-1994,0,34,null,16,15847,45.50%,43,7113,7109,4575.71,01-03-2011,712,01-05-2016
515577,0,01-06-2005,0,null,null,12,7493,78.10%,20,7421,7421,6000,01-05-2013,228,01-05-2013
